### init: pwm
### init: IBUS
curAngle:-13.912821 P:-10.852000         I:-17.003765    D:0.005283
Accel: X=0.07g Y=0.27g Z=1.07g
Gyro: X=-1.32 Y=0.76 Z=-0.86
CH1:1500  CH2:1512  CH3:985  CH4:1302  CH5:1640  CH6:1244
curAngle:-13.933060 P:-10.867786         I:-17.024080    D:-0.299835
curAngle:-13.954549 P:-10.884547         I:-17.166500    D:-0.045480
curAngle:-13.976402 P:-10.901593         I:-17.309143    D:-0.046251
curAngle:-13.997369 P:-10.917947         I:-17.433859    D:-0.050828
curAngle:-13.962728 P:-10.890927         I:-17.576365    D:0.073315
curAngle:-14.017226 P:-10.933436         I:-17.701258    D:-0.132118
curAngle:-13.973051 P:-10.898979         I:-17.843866    D:0.093492
curAngle:-13.922272 P:-10.859371         I:-17.985956    D:0.107470
curAngle:-13.902392 P:-10.843865         I:-18.109827    D:0.048192
curAngle:-13.909592 P:-10.849482         I:-18.251789    D:-0.015237
curAngle:-13.910713 P:-10.850356         I:-18.393761    D:-0.002374
curAngle:-13.918483 P:-10.856416         I:-18.517775    D:-0.018835
curAngle:-13.989361 P:-10.911701         I:-18.660551    D:-0.150006
curAngle:-13.928089 P:-10.863909         I:-18.784651    D:0.148537
Accel: X=0.08g Y=0.26g Z=1.08g
Gyro: X=-0.77 Y=0.72 Z=-0.90
CH1:1500  CH2:1512  CH3:985  CH4:1302  CH5:1640  CH6:1244
curAngle:-13.895658 P:-10.838613         I:-18.804911    D:0.480468
curAngle:-13.937104 P:-10.870941         I:-18.947151    D:-0.087718
curAngle:-13.934750 P:-10.869104         I:-19.089369    D:0.004983
curAngle:-14.010676 P:-10.928328         I:-19.214205    D:-0.184065
curAngle:-13.981129 P:-10.905280         I:-19.356897    D:0.062535
curAngle:-14.022982 P:-10.937925         I:-19.481842    D:-0.101462
curAngle:-14.043076 P:-10.953599         I:-19.625166    D:-0.042527
curAngle:-14.021400 P:-10.936692         I:-19.768269    D:0.045873
curAngle:-13.997661 P:-10.918175         I:-19.892988    D:0.057551
curAngle:-14.040358 P:-10.951479         I:-20.036283    D:-0.090364
curAngle:-13.992498 P:-10.914148         I:-20.179090    D:0.101289
curAngle:-13.956443 P:-10.886025         I:-20.303442    D:0.087407
curAngle:-13.957440 P:-10.886803         I:-20.445892    D:-0.002111
curAngle:-13.997189 P:-10.917807         I:-20.570608    D:-0.096359
Accel: X=0.08g Y=0.27g Z=1.07g
Gyro: X=-1.09 Y=0.75 Z=-0.82
CH1:1500  CH2:1512  CH3:985  CH4:1302  CH5:1640  CH6:1244
curAngle:-14.049664 P:-10.958737         I:-20.591093    D:-0.777407
curAngle:-14.054168 P:-10.962251         I:-20.734529    D:-0.009533
curAngle:-13.988618 P:-10.911121         I:-20.877296    D:0.138730
curAngle:-13.977551 P:-10.902489         I:-21.001837    D:0.026830
curAngle:-13.933640 P:-10.868238         I:-21.144043    D:0.092933
curAngle:-13.936430 P:-10.870415         I:-21.286278    D:-0.005906
curAngle:-13.958033 P:-10.887265         I:-21.410645    D:-0.052370
curAngle:-13.939408 P:-10.872738         I:-21.552910    D:0.039417
curAngle:-13.956113 P:-10.885768         I:-21.677259    D:-0.040496
curAngle:-13.957109 P:-10.886545         I:-21.819706    D:-0.002109
curAngle:-13.983993 P:-10.907514         I:-21.962425    D:-0.056896
curAngle:-13.998087 P:-10.918508         I:-22.087149    D:-0.034168
curAngle:-13.967420 P:-10.894587         I:-22.229698    D:0.064904
curAngle:-13.990510 P:-10.912598         I:-22.354355    D:-0.055977
Accel: X=0.08g Y=0.27g Z=1.08g
Gyro: X=-0.91 Y=0.86 Z=-0.81
CH1:1500  CH2:1512  CH3:985  CH4:1302  CH5:1640  CH6:1244
curAngle:-14.003560 P:-10.922776         I:-22.374771    D:-0.193335
curAngle:-13.983735 P:-10.907313         I:-22.517488    D:0.041958
curAngle:-14.008076 P:-10.926299         I:-22.660454    D:-0.051515
curAngle:-13.963797 P:-10.891761         I:-22.784870    D:0.107343
curAngle:-13.970429 P:-10.896935         I:-22.927454    D:-0.014038
curAngle:-13.960163 P:-10.888927         I:-23.069931    D:0.021728
Accel: X=0.07g Y=0.27g Z=1.07g
Gyro: X=-0.54 Y=0.73 Z=-0.80
CH1:1500  CH2:1512  CH3:985  CH4:1302  CH5:1640  CH6:1244
curAngle:-13.979124 P:-10.903716         I:-23.090313    D:-0.280903
curAngle:-13.988027 P:-10.910661         I:-23.214947    D:-0.021582
curAngle:-14.022064 P:-10.937210         I:-23.358053    D:-0.072037
curAngle:-14.034712 P:-10.947075         I:-23.483103    D:-0.030661
curAngle:-14.030229 P:-10.943578         I:-23.626295    D:0.009488
curAngle:-14.006014 P:-10.924690         I:-23.769239    D:0.051248
curAngle:-13.957813 P:-10.887094         I:-23.893602    D:0.116850
curAngle:-13.938091 P:-10.871711         I:-24.035854    D:0.041740
curAngle:-13.938222 P:-10.871813         I:-24.160044    D:-0.000317
curAngle:-13.918504 P:-10.856433         I:-24.302097    D:0.041732
curAngle:-13.925463 P:-10.861860         I:-24.444221    D:-0.014728
curAngle:-13.946263 P:-10.878085         I:-24.568481    D:-0.050426

